Simulation Total Time;31055;;;;;;;;;
Total Number of Sensed Events by the WSN;989;;;;;;;;;
Number of Sensed Events by the WSN per Day;;;;;;;;;;
1;989;;;;;;;;;
Nodes;;;;;;;;;;
Class Name; Name; Remaining Battery;Number of Received Messages;Number of Sent Messages;Number of Enqueued Events; Number of Sensored Events; Time of Death;;;
Class Name; Name; Remaining Battery;Number of Received Messages;Number of Sent Messages;Number of Received Wake-up Messages;Number of Sent Wake-up Messages;Number of Received ACK Messages;Number of Enqueued Events; Number of Sensored Events; Time of Death
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node0;0;335;452;335;476;452;1;141;29.486.998
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node1;0;780;925;780;0;0;0;145;27055.67
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node2;0;696;843;696;0;0;0;147;26480.65
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node3;0;239;369;239;381;369;0;142;28.989.638
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node4;0;193;335;1054;335;335;1;142;28.985.636
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node5;0;181;328;868;328;328;0;147;26486.92
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node6;0;176;327;751;327;327;1;151;24.487.646
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node7;0;92;239;865;239;239;0;147;26489.08
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node8;0;108;252;692;252;252;1;144;27989.8
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node9;0;73;224;892;224;224;0;151;24.489.272
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node10;0;84;210;866;230;210;0;146;26.863.214.667
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node11;0;57;168;610;199;168;0;142;28.992.122
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node12;0;0;136;398;141;136;0;141;29.494.318
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node13;0;0;139;499;146;139;0;146;26.993.628
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node14;0;0;144;506;145;144;0;145;27.493.508
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node15;0;0;141;344;141;141;0;141;29.494.552
Events;;;;;;;;;;
Class Name; Name; Type; Number of Produced Events; Number of Times Sensed;;;;;;
eboracum.wsn.event.StochasticPeriodicJumperEvent;E0_0;E0;1106;0;;;;;;
Simulation Total Time;32681;;;;;;;;;
Total Number of Sensed Events by the WSN;968;;;;;;;;;
Number of Sensed Events by the WSN per Day;;;;;;;;;;
1;968;;;;;;;;;
Nodes;;;;;;;;;;
Class Name; Name; Remaining Battery;Number of Received Messages;Number of Sent Messages;Number of Received Wake-up Messages;Number of Sent Wake-up Messages;Number of Received ACK Messages;Number of Enqueued Events; Number of Sensored Events; Time of Death
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node0;0;291;437;291;437;437;1;146;26.987.766
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node1;0;763;909;763;0;0;0;146;26979.06
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node2;0;726;876;726;0;0;0;150;24.979.876
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node3;0;246;384;246;391;384;1;145;27.489.266
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node4;0;143;291;955;291;291;0;148;25.987.292
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node5;0;182;326;839;326;326;0;144;25.809.142
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node6;0;195;342;790;342;342;0;147;25.296.052
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node7;0;106;246;912;246;246;1;140;24.864.624
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node8;0;78;197;627;222;197;1;144;27991.36
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node9;0;79;206;898;221;206;1;142;27.882.578
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node10;0;88;226;872;226;226;1;138;24.617.344
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node11;0;61;189;618;200;189;0;139;25.675.232
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node12;0;0;115;359;135;115;1;135;32.482.988.667
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node13;0;0;125;500;137;125;1;137;31.493.928
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node14;0;0;151;477;151;151;0;151;24.493.514
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node15;0;0;145;351;147;145;1;147;26.494.402
Events;;;;;;;;;;
Class Name; Name; Type; Number of Produced Events; Number of Times Sensed;;;;;;
eboracum.wsn.event.StochasticPeriodicJumperEvent;E0_0;E0;1225;0;;;;;;
Simulation Total Time;31140;;;;;;;;;
Total Number of Sensed Events by the WSN;1002;;;;;;;;;
Number of Sensed Events by the WSN per Day;;;;;;;;;;
1;1002;;;;;;;;;
Nodes;;;;;;;;;;
Class Name; Name; Remaining Battery;Number of Received Messages;Number of Sent Messages;Number of Received Wake-up Messages;Number of Sent Wake-up Messages;Number of Received ACK Messages;Number of Enqueued Events; Number of Sensored Events; Time of Death
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node0;0;330;457;330;469;457;1;139;30486.98
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node1;0;775;920;775;0;0;0;145;27.442.263.333
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node2;0;696;841;696;0;0;0;145;27.480.686
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node3;0;241;365;241;379;365;1;138;30989.71
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node4;0;185;330;1019;330;330;0;145;27.485.966
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node5;0;173;318;856;318;318;1;145;24.388.232
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node6;0;185;331;756;331;331;0;146;23.850.508.667
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node7;0;101;241;890;241;241;1;140;27.999.876
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node8;0;96;244;682;244;244;0;148;25.990.052
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node9;0;73;219;862;219;219;0;146;21.862.578
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node10;0;79;227;837;227;227;0;148;22.122.536
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node11;0;44;188;584;188;188;1;144;25.963.984
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node12;0;0;137;391;145;137;1;145;27.494.318
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node13;0;0;125;512;147;125;1;147;26.493.796
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node14;0;0;143;480;152;143;0;152;23993.64
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node15;0;0;125;340;141;125;1;141;29.448.954.667
Events;;;;;;;;;;
Class Name; Name; Type; Number of Produced Events; Number of Times Sensed;;;;;;
eboracum.wsn.event.StochasticPeriodicJumperEvent;E0_0;E0;1187;0;;;;;;
Simulation Total Time;29129;;;;;;;;;
Total Number of Sensed Events by the WSN;979;;;;;;;;;
Number of Sensed Events by the WSN per Day;;;;;;;;;;
1;979;;;;;;;;;
Nodes;;;;;;;;;;
Class Name; Name; Remaining Battery;Number of Received Messages;Number of Sent Messages;Number of Received Wake-up Messages;Number of Sent Wake-up Messages;Number of Received ACK Messages;Number of Enqueued Events; Number of Sensored Events; Time of Death
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node0;0;317;441;317;462;441;1;145;27.377.129.333
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node1;0;763;913;764;0;0;0;150;24.976.329.333
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node2;0;703;848;703;0;0;0;145;27.465.506
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node3;0;237;375;237;380;375;1;143;28.333.182.667
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node4;0;174;317;1027;318;317;1;144;27.986.224
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node5;0;193;322;870;332;322;0;139;26.199.997.333
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node6;0;184;328;783;328;328;0;144;26991.43
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node7;0;92;237;846;237;237;0;145;24.924.242
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node8;0;83;233;667;233;233;0;150;24.990.412
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node9;0;82;232;857;232;232;0;150;22991.29
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node10;0;78;214;889;214;214;1;136;26481.53
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node11;0;46;173;579;184;173;0;138;26.527.104.667
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node12;0;0;128;382;144;128;0;144;27994.54
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node13;0;0;137;512;149;137;1;149;25.493.568
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node14;0;0;148;488;148;148;1;148;25993.52
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node15;0;0;127;332;142;127;1;142;28994.87
Events;;;;;;;;;;
Class Name; Name; Type; Number of Produced Events; Number of Times Sensed;;;;;;
eboracum.wsn.event.StochasticPeriodicJumperEvent;E0_0;E0;1106;0;;;;;;
Simulation Total Time;29251;;;;;;;;;
Total Number of Sensed Events by the WSN;978;;;;;;;;;
Number of Sensed Events by the WSN per Day;;;;;;;;;;
1;978;;;;;;;;;
Nodes;;;;;;;;;;
Class Name; Name; Remaining Battery;Number of Received Messages;Number of Sent Messages;Number of Received Wake-up Messages;Number of Sent Wake-up Messages;Number of Received ACK Messages;Number of Enqueued Events; Number of Sensored Events; Time of Death
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node0;0;316;430;316;455;430;1;139;29.170.544.667
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node1;0;749;891;749;0;0;1;142;26.897.468
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node2;0;705;851;705;0;0;1;146;25.036.452
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node3;0;240;375;240;382;375;1;142;27.864.518
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node4;0;175;316;1003;316;316;1;141;28.544.398
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node5;0;176;319;824;319;319;0;143;25.241.406
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node6;0;191;330;778;334;330;1;143;26.072.388
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node7;0;95;240;878;240;240;1;145;24.035.972
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node8;0;90;234;673;234;234;0;144;27.198.352
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node9;0;83;209;898;224;209;0;141;25.929.170.667
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node10;0;81;219;881;219;219;0;138;25.397.458
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node11;0;68;181;603;207;181;0;139;27.005.627.333
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node12;0;0;137;379;142;137;0;142;28.589.408
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node13;0;0;143;509;145;143;0;145;27.070.508
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node14;0;0;149;488;149;149;0;149;25.046.496
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node15;0;0;144;356;144;144;1;144;27.562.408
Events;;;;;;;;;;
Class Name; Name; Type; Number of Produced Events; Number of Times Sensed;;;;;;
eboracum.wsn.event.StochasticPeriodicJumperEvent;E0_0;E0;1115;0;;;;;;
Simulation Total Time;30905;;;;;;;;;
Total Number of Sensed Events by the WSN;992;;;;;;;;;
Number of Sensed Events by the WSN per Day;;;;;;;;;;
1;992;;;;;;;;;
Nodes;;;;;;;;;;
Class Name; Name; Remaining Battery;Number of Received Messages;Number of Sent Messages;Number of Received Wake-up Messages;Number of Sent Wake-up Messages;Number of Received ACK Messages;Number of Enqueued Events; Number of Sensored Events; Time of Death
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node0;0;320;455;320;458;455;1;138;29.631.142
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node1;0;778;917;778;0;0;1;139;28.322.942
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node2;0;683;822;683;0;0;0;139;28.606.106
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node3;0;251;375;252;387;375;1;136;30.825.416
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node4;0;178;320;1011;320;320;0;142;28032.26
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node5;0;177;323;836;323;323;1;146;24.755.232
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node6;0;164;308;757;308;308;0;144;24.799.066
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node7;0;108;251;868;252;251;0;144;26.284.254
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node8;0;87;235;657;235;235;0;148;25.288.424
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node9;0;76;219;880;219;219;0;143;24325.47
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node10;0;60;200;823;200;200;0;140;23.738.268
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node11;0;57;197;575;197;197;1;140;26.169.822
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node12;0;0;125;380;142;125;0;142;28.622.618
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node13;0;0;133;491;145;133;1;145;27094.79
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node14;0;0;121;481;142;121;1;142;28.620.361.333
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node15;0;0;126;339;140;126;1;140;29.619.858
Events;;;;;;;;;;
Class Name; Name; Type; Number of Produced Events; Number of Times Sensed;;;;;;
eboracum.wsn.event.StochasticPeriodicJumperEvent;E0_0;E0;1157;0;;;;;;
Simulation Total Time;29668;;;;;;;;;
Total Number of Sensed Events by the WSN;991;;;;;;;;;
Number of Sensed Events by the WSN per Day;;;;;;;;;;
1;991;;;;;;;;;
Nodes;;;;;;;;;;
Class Name; Name; Remaining Battery;Number of Received Messages;Number of Sent Messages;Number of Received Wake-up Messages;Number of Sent Wake-up Messages;Number of Received ACK Messages;Number of Enqueued Events; Number of Sensored Events; Time of Death
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node0;0;339;476;339;477;476;1;138;29.567.536
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node1;0;781;921;781;0;0;1;140;27.827.912
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node2;0;703;844;703;0;0;0;141;27566.59
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node3;0;246;383;246;386;383;1;140;28.738.104.667
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node4;0;194;339;1020;339;339;1;145;26.474.744
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node5;0;162;305;832;305;305;0;143;24.284.688
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node6;0;167;320;693;320;320;0;153;21.327.720.667
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node7;0;105;246;878;246;246;1;141;24.805.828
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node8;0;102;247;680;247;247;0;145;26.754.998
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node9;0;58;196;881;196;196;0;138;24.402.016
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node10;0;78;200;823;221;200;0;143;23.890.714
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node11;0;45;188;602;188;188;0;143;24.183.882
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node12;0;0;144;386;145;144;0;145;27.062.222
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node13;0;0;122;486;143;122;1;143;28128.03
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node14;0;0;123;508;145;123;1;145;27.124.868
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node15;0;0;139;323;148;139;1;148;25.577.672
Events;;;;;;;;;;
Class Name; Name; Type; Number of Produced Events; Number of Times Sensed;;;;;;
eboracum.wsn.event.StochasticPeriodicJumperEvent;E0_0;E0;1131;0;;;;;;
Simulation Total Time;31931;;;;;;;;;
Total Number of Sensed Events by the WSN;946;;;;;;;;;
Number of Sensed Events by the WSN per Day;;;;;;;;;;
1;946;;;;;;;;;
Nodes;;;;;;;;;;
Class Name; Name; Remaining Battery;Number of Received Messages;Number of Sent Messages;Number of Received Wake-up Messages;Number of Sent Wake-up Messages;Number of Received ACK Messages;Number of Enqueued Events; Number of Sensored Events; Time of Death
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node0;0;306;437;306;454;437;0;148;24.648.191.333
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node1;0;759;907;759;0;0;0;148;23.875.706.667
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node2;0;674;816;674;0;0;1;142;27.052.089.333
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node3;0;243;368;243;381;368;1;138;29.838.210.667
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node4;0;177;306;1001;323;306;1;146;26.053.182.667
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node5;0;174;322;795;322;322;1;148;23.227.502
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node6;0;164;306;746;306;306;0;142;24449.18
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node7;0;100;243;858;243;243;1;143;25630.02
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node8;0;94;225;683;237;225;1;143;27824.43
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node9;0;75;203;859;217;203;0;142;24.195.896
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node10;0;55;197;747;197;197;1;142;22315.79
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node11;0;54;187;557;194;187;0;140;26.509.134
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node12;0;0;143;381;143;143;0;143;28.068.282
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node13;0;0;131;496;144;131;1;144;27.600.802
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node14;0;0;103;464;142;103;1;142;28685.51
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node15;0;0;116;336;136;116;1;136;31647.08
Events;;;;;;;;;;
Class Name; Name; Type; Number of Produced Events; Number of Times Sensed;;;;;;
eboracum.wsn.event.StochasticPeriodicJumperEvent;E0_0;E0;1196;0;;;;;;
Simulation Total Time;29875;;;;;;;;;
Total Number of Sensed Events by the WSN;1000;;;;;;;;;
Number of Sensed Events by the WSN per Day;;;;;;;;;;
1;1000;;;;;;;;;
Nodes;;;;;;;;;;
Class Name; Name; Remaining Battery;Number of Received Messages;Number of Sent Messages;Number of Received Wake-up Messages;Number of Sent Wake-up Messages;Number of Received ACK Messages;Number of Enqueued Events; Number of Sensored Events; Time of Death
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node0;0;316;427;316;454;427;1;138;29.600.898
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node1;0;769;911;769;0;0;0;142;26.839.988
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node2;0;710;849;710;0;0;1;139;28.522.152.667
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node3;0;236;372;236;375;372;1;139;29.382.638
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node4;0;175;316;1034;316;316;0;141;44.477.333.333
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node5;0;195;342;817;342;342;0;147;33.517.333.333
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node6;0;188;338;770;338;338;0;150;29.166.666.667
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node7;0;94;236;876;236;236;1;142;50757
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node8;0;99;241;676;241;241;1;142;28267.16
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node9;0;77;221;880;221;221;0;144;22.110.666.667
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node10;0;79;230;836;230;230;0;151;38.220.666.667
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node11;0;41;183;586;183;183;1;142;25.260.666.667
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node12;0;0;139;392;141;139;1;141;29077.3
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node13;0;0;136;489;151;136;1;151;24.088.712
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node14;0;0;137;501;152;137;1;152;23.582.616
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node15;0;0;126;335;143;126;1;143;27.962.954.667
Events;;;;;;;;;;
Class Name; Name; Type; Number of Produced Events; Number of Times Sensed;;;;;;
eboracum.wsn.event.StochasticPeriodicJumperEvent;E0_0;E0;1147;0;;;;;;
Simulation Total Time;18944;;;;;;;;;
Total Number of Sensed Events by the WSN;628;;;;;;;;;
Number of Sensed Events by the WSN per Day;;;;;;;;;;
1;628;;;;;;;;;
Nodes;;;;;;;;;;
Class Name; Name; Remaining Battery;Number of Received Messages;Number of Sent Messages;Number of Received Wake-up Messages;Number of Sent Wake-up Messages;Number of Received ACK Messages;Number of Enqueued Events; Number of Sensored Events; Time of Death
Events;;;;;;;;;;
Class Name; Name; Type; Number of Produced Events; Number of Times Sensed;;;;;;
eboracum.wsn.event.StochasticPeriodicJumperEvent;E0_0;E0;738;0;;;;;;
Simulation Total Time;18444;;;;;;;;;
Total Number of Sensed Events by the WSN;654;;;;;;;;;
Number of Sensed Events by the WSN per Day;;;;;;;;;;
1;654;;;;;;;;;
Nodes;;;;;;;;;;
Class Name; Name; Remaining Battery;Number of Received Messages;Number of Sent Messages;Number of Enqueued Events; Number of Sensored Events; Time of Death;;;
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node0;0;1005;363;1;90;18.331.155.333;;;
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node1;0;1393;732;0;92;17.995.608;;;
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node2;0;1375;753;0;98;16.995.482;;;
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node3;0;1032;374;1;95;17.497.756;;;
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node4;0;815;273;0;96;17.331.695.333;;;
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node5;0;1451;278;0;98;16.998.332;;;
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node6;0;1366;282;1;109;15.164.974.667;;;
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node7;0;837;279;0;98;16.998.326;;;
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node8;0;545;184;0;92;17.998.896;;;
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node9;0;723;180;0;98;16998.92;;;
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node10;0;714;189;0;102;16.332.199.333;;;
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node11;0;563;188;1;93;17.832.205.333;;;
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node12;0;272;92;0;92;17.999.448;;;
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node13;0;366;90;0;90;18.332.793.333;;;
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node14;0;369;94;1;94;17.666.102.667;;;
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node15;0;280;95;0;95;17499.43;;;
Events;;;;;;;;;;
Class Name; Name; Type; Number of Produced Events; Number of Times Sensed;;;;;;
eboracum.wsn.event.StochasticPeriodicJumperEvent;E0_0;E0;698;0;;;;;;
Simulation Total Time;19409;;;;;;;;;
Total Number of Sensed Events by the WSN;610;;;;;;;;;
Number of Sensed Events by the WSN per Day;;;;;;;;;;
