Simulation Total Time;663157,894737
Total Number of Sensed Events by the WSN;23568
Number of Sensed Events by the WSN per Day
1;3281
2;3297
3;3288
4;3244
5;3167
6;3279
7;3266
8;746
Nodes
Class Name; Name; Remaining Battery;Number of Received Messages;Number of Sent Messages;Number of Enqueued Events; Number of Sensored Events; Time of Death
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node35;0;37371;9361;0;1373;656964,854211
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node36;0;37601;9460;0;1439;656899,357895
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node37;0;37482;9410;0;1458;656932,436842
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node38;0;34628;9276;0;1390;657021,088421
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node39;0;22676;6718;0;989;658713,407368
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node40;0;19275;5678;0;1031;659401,449474
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node41;0;29451;7949;0;1376;657899,003684
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node42;0;31761;7933;0;1363;657909,588947
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node43;0;31638;7939;0;1383;657905,619474
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node44;0;31610;7844;0;1393;657968,469474
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node45;0;31813;8003;0;1430;657863,278421
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node46;0;32016;8035;0;1444;657842,107895
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node47;0;31865;7964;0;1436;657889,08
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node48;0;29443;7892;1;1409;657936,713684
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node49;0;19354;5734;0;991;659364,401053
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node50;0;15917;4648;0;993;660082,875789
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node51;0;24388;6584;0;1373;658802,058947
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node52;0;26293;6590;0;1387;658798,089474
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node53;0;26150;6575;0;1416;658808,013158
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node54;0;26083;6462;0;1379;658882,771579
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node55;0;26270;6580;0;1375;658804,705263
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node56;0;26353;6600;0;1399;658791,473684
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node57;0;26194;6537;0;1398;658833,153158
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node58;0;24320;6491;0;1339;658863,585789
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node59;0;15975;4748;1;998;660016,717895
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node60;0;12558;3660;1;973;660736,515789
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node61;0;19279;5223;0;1393;659702,467895
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node62;0;20812;5210;0;1376;659711,068421
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node63;0;20658;5165;0;1381;659740,839474
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node64;0;20543;5088;0;1381;659791,781053
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node65;0;20714;5208;0;1365;659712,391579
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node66;0;20770;5204;0;1388;659715,037895
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node67;0;20670;5147;0;1379;659752,747895
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node68;0;19178;5161;0;1370;659743,485789
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node69;0;12679;3757;0;987;660672,342632
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node70;0;9214;2693;0;971;661376,262632
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node71;0;14217;3832;0;1359;660622,724211
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node72;0;15316;3837;0;1360;660619,416316
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node73;0;15158;3797;0;1360;660645,879474
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node74;0;15101;3719;0;1358;660697,482632
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node75;0;15191;3855;0;1417;660607,507895
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node76;0;15282;3826;0;1375;660626,693684
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node77;0;15183;3772;1;1358;660662,418947
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node78;0;14115;3796;0;1384;660646,541053
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node79;0;9296;2773;0;1030;661323,336316
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node80;0;5884;1724;0;1011;662017,332632
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node81;0;9069;2478;0;1442;661518,502105
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node82;0;9815;2479;1;1419;661517,840526
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node83;0;9670;2440;1;1410;661543,642105
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node84;0;9570;2364;1;1393;661593,922105
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node85;0;9706;2440;0;1406;661543,642105
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node86;0;9724;2453;0;1411;661535,041579
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node87;0;9659;2416;0;1395;661559,52
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node88;0;8973;2413;0;1395;661561,504737
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node89;0;5912;1743;1;1017;662004,762632
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node90;0;2761;713;0;713;662686,188947
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node91;0;4253;1037;0;1037;662471,837368
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node92;0;4549;1062;0;1062;662455,297895
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node93;0;4475;1033;0;1033;662474,483684
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node94;0;4432;973;0;973;662514,178421
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node95;0;4455;1035;0;1035;662473,160526
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node96;0;4509;1042;0;1042;662468,529474
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node97;0;4477;1021;0;1021;662482,422632
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node98;0;4160;1019;0;1019;662483,745789
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node99;0;2762;726;0;726;662677,588421
Events
Class Name; Name; Type; Number of Produced Events; Number of Times Sensed
eboracum.wsn.event.StochasticPeriodicJumperEvent;E0_0;E0;25026;0
Simulation Total Time;663157,894737
Total Number of Sensed Events by the WSN;23660
Number of Sensed Events by the WSN per Day
1;3264
2;3277
3;3327
4;3278
5;3295
6;3232
7;3236
8;751
Nodes
Class Name; Name; Remaining Battery;Number of Received Messages;Number of Sent Messages;Number of Enqueued Events; Number of Sensored Events; Time of Death
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node0;0;30654;9282;0;686;657017,118947
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node1;0;55554;22058;0;970;648564,786316
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node2;0;80107;34465;0;962;640356,576316
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node3;0;104080;46604;0;956;632325,669474
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node4;0;115963;58432;0;942;624500,513684
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node5;0;115958;58472;0;947;624474,050526
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node6;0;104093;46598;0;978;632329,638947
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node7;0;80063;34454;0;990;640363,853684
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node8;0;55305;21805;1;954;648732,165789
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node9;0;30232;9106;0;679;657133,556842
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node10;0;28924;8608;0;990;657463,023158
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node11;0;53286;12023;0;1362;655203,731053
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node12;0;69083;12001;0;1371;655218,285789
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node13;0;81182;11965;1;1368;655242,102632
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node14;0;93052;11980;0;1366;655232,178947
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node15;0;93185;12042;0;1347;655191,161053
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node16;0;81505;12039;0;1395;655193,145789
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node17;0;69303;12221;0;1426;655072,738421
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node18;0;53035;12016;0;1398;655208,362105
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node19;0;28587;8428;0;964;657582,107368
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node20;0;25937;7624;0;965;658114,016842
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node21;0;39550;10670;0;1380;656098,847368
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node22;0;42531;10641;0;1387;656118,033158
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node23;0;42415;10606;0;1420;656141,188421
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node24;0;42520;10622;0;1389;656130,603158
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node25;0;42617;10701;0;1399;656078,338421
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node26;0;42787;10653;0;1413;656110,094211
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node27;0;42892;10806;0;1420;656008,872632
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node28;0;39525;10638;0;1389;656120,017895
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node29;0;25541;7468;1;993;658217,223158
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node30;0;22617;6663;1;977;658749,794211
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node31;0;34513;9307;0;1372;657000,579474
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node32;0;37012;9265;0;1395;657028,365789
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node33;0;36940;9194;0;1370;657075,337895
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node34;0;36988;9244;0;1388;657042,258947
